country,cid,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Lesotho,LSO,internet_users,NaN,NaN,NaN,NaN,NaN,0.00284594,0.005584433,0.010956533,0.05380446,0.21180607,0.261150063,1.083943137,1.53249659,2.175524339,2.580245484,2.979708187,3.44543126,3.58,3.72,3.86,4.2248,4.58961763,5,11,NaN
Lesotho,LSO,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,39.29999924,NaN,27.29999924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.29999924,NaN,NaN,NaN,NaN,24.39999962,NaN,NaN
Liberia,LBR,GDP,348000000,223500000,160400000,132200000,134800000,159400000,295900000,359600000,441800000,529064600,521000000,543000000,416000000,474700000,550000000,604028900,739027200,850040500,1155147400,1292697100,1545400000,1735500000,1946500000,2013000000,NaN
Liberia,LBR,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,0.004489443,0.004099387,0.011328732,0.017702706,0.033812227,0.032713307,0.031868935,0.031011185,NaN,NaN,0.551376581,0.53,2,2.3,2.5,2.6,3.2,5.41,NaN
Liberia,LBR,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.599999905,NaN,NaN,3.700000048,NaN,NaN,NaN,NaN,NaN
Libya,LBY,GDP,8981000000,9541000000,9332000000,9967000000,10680000000,12180000000,14149000000,12742000000,16686000000,19602000000,20640000000,26012000000,33620000000,43059000000,61932000000,72198000000,85246000000,1.06625E+11,79006000000,94723000000,42479000000,1.0334E+11,83302000000,52350000000,NaN
Libya,LBY,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.133617289,0.187042622,0.366533175,2.244418222,2.814517987,3.532838162,3.917787977,4.301051789,4.721999379,9,10.8,14,14,NaN,16.5,17.76,NaN
Libya,LBY,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,NaN,NaN,NaN
Liechtenstein,LIE,GDP,2128274000,2293790500,2472179200,2664441300,2871655600,3094985100,3335683000,3595100000,4001900000,4194900000,4205200000,4190500000,4135300000,4295500000,4556500000,5015500000,5523400000,5503700000,4901400000,5300400000,5097100000,5145800000,NaN,NaN,NaN
Liechtenstein,LIE,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.51522989,45.11685265,59.47071067,58.80969184,64.00744814,63.37135615,64.21416136,65.08021844,70,75,80,85,89.4077,93.8,95.21,NaN
Liechtenstein,LIE,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.799999952,2.599999905,2.400000095,2.5,2.599999905,NaN,NaN
Lithuania,LTU,GDP,NaN,NaN,NaN,NaN,7764526700,9714148800,11724338000,13021958100,12712079900,13368176500,14194520000,15202167000,16668484500,18237724100,21002350500,24079178400,29040662000,32696281600,26934820500,28027659500,31263096900,33334729800,34962230400,36444362400,NaN
Lithuania,LTU,internet_users,NaN,NaN,NaN,NaN,NaN,0.277421291,0.978422157,1.972063745,2.9230547,6.427067495,7.179356994,17.69,25.91,31.23,36.22,43.9,49.9,55.22,59.76,62.12,63.6399774,67.22998933,68.4529,72.13,NaN
Lithuania,LTU,unemployment,NaN,NaN,NaN,17.29999924,17.5,15.60000038,14.10000038,13.69999981,13.39999962,15.89999962,16.79999924,13,12.89999962,10.69999981,8.300000191,5.800000191,4.199999809,5.800000191,13.80000019,17.79999924,15.39999962,13.39999962,11.80000019,10.69999981,NaN
Low & middle income,LMY,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Low & middle income,LMY,internet_users,NaN,NaN,NaN,0.011343834,0.03308481,0.070564691,0.143723003,0.335616263,0.680230062,1.378114266,1.959796444,3.381461528,4.371699367,5.551968528,6.586717214,8.157473902,10.59758948,13.45554324,16.25898539,19.7212242,22.71606634,25.62453559,28.26738652,31.13658974,NaN
Low & middle income,LMY,unemployment,NaN,NaN,NaN,4.093429726,4.158736726,3.99334789,4.445794866,4.75070252,NaN,4.950758226,NaN,NaN,NaN,NaN,5.800488317,NaN,NaN,NaN,NaN,5.336932988,NaN,5.380733532,5.244953306,5.141735018,NaN
Low income,LIC,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Low income,LIC,internet_users,NaN,NaN,NaN,NaN,NaN,0.002998037,0.010880278,0.026348975,0.064946164,0.104277475,0.151120922,0.322862854,0.506828604,0.687086657,0.952651405,1.205747811,1.403795664,1.904432057,2.374505632,3.288190052,3.724134164,4.40535045,5.60791374,6.290986625,NaN
Low income,LIC,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lower middle income,LMC,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lower middle income,LMC,internet_users,NaN,NaN,NaN,0.002078064,0.022350653,0.039192796,0.074420763,0.15949559,0.274286068,0.551823584,0.864745814,1.591425898,2.104611867,2.915297799,3.674567946,4.639559334,5.868667167,7.346945527,8.674788902,11.80798858,14.42506271,17.15350976,19.54178772,22.55515145,NaN
Lower middle income,LMC,unemployment,NaN,NaN,NaN,NaN,NaN,3.5979346,4.310350822,5.003419424,NaN,5.444763075,NaN,NaN,NaN,NaN,6.099146679,NaN,NaN,NaN,NaN,5.879549697,NaN,4.934940417,5.447094272,5.212298426,NaN
Luxembourg,LUX,GDP,12244309400,12932021400,14280095800,15350909400,15933886400,16657804000,17316016400,18364241500,20971462800,23200800000,23525700000,24767700000,25877300000,27660500000,29733500000,33409300000,36766100000,37647400000,36268200000,39525500000,42226900000,43574100000,46541100000,48897500000,NaN
Luxembourg,LUX,internet_users,NaN,0.153198791,0.302155121,0.496486119,1.590941911,5.551653306,7.142704085,11.74555372,17.3879578,22.88732797,36.16342251,39.84,54.55,65.88,70,72.51,78.92,82.23,87.31,90.62,90.02985856,91.94992374,93.7765,94.67,NaN
Luxembourg,LUX,unemployment,1.5,2,2.299999952,3.5,2.900000095,3.299999952,2.5,2.799999952,2.400000095,2.299999952,1.799999952,2.599999905,3.700000048,5.099999905,4.5,4.699999809,4.099999905,5.099999905,5.099999905,4.400000095,4.900000095,5.099999905,5.800000191,5.900000095,NaN
"Macao SAR, China",MAC,GDP,27734297000,36522779000,42070402000,46715289000,52273851000,52805487000,53231506000,49360446000,47287433000,48972396000,52332400000,56298513000,63579354000,82294034000,94471040000,1.1657E+11,1.45085E+11,1.66265E+11,1.70171E+11,2.26941E+11,2.93745E+11,3.435E+11,4.09959E+11,4.43298E+11,NaN
"Macao SAR, China",MAC,internet_users,NaN,NaN,NaN,0.036993376,0.280014086,0.727273598,2.364127672,7.003324245,9.212005085,13.60858974,22.52121677,25.17188016,25.74212398,31.48409738,34.86292717,46.4,47.327,49.24,54,55.198,60.20369672,61.31,65.8,69.78,NaN
"Macao SAR, China",MAC,unemployment,3,2.299999952,2,2.400000095,3.599999905,4.199999809,3.099999905,4.5,6.300000191,6.699999809,6.5,6.400000095,6.099999905,4.900000095,4.199999809,3.700000048,3,3,3.5,2.799999952,2.599999905,2,1.799999952,1.700000048,NaN
"Macedonia, FYR",MKD,GDP,920170000,11793905000,59164525000,1.46409E+11,1.69521E+11,1.76444E+11,1.86019E+11,1.94979E+11,2.0901E+11,2.48646E+11,2.52393E+11,2.58581E+11,2.68694E+11,2.80786E+11,3.08447E+11,3.3484E+11,3.72889E+11,4.1489E+11,4.14622E+11,4.37296E+11,4.64186E+11,4.66703E+11,4.99559E+11,5.25843E+11,NaN
"Macedonia, FYR",MKD,internet_users,NaN,NaN,NaN,NaN,0.04074384,0.075995734,0.503985009,1.002861666,1.49733026,2.485566316,3.468184608,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9,56.7,57.44994731,65.24,68.06,NaN
"Macedonia, FYR",MKD,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,36,34.5,32.40000153,32.20000076,30.5,31.89999962,36.70000076,37.20000076,37.29999924,36,34.90000153,33.79999924,32.20000076,32,31.39999962,31,29,28,NaN
Madagascar,MDG,GDP,9.73894E+11,1.1275E+12,1.29021E+12,1.82632E+12,2.69579E+12,3.24496E+12,3.61023E+12,4.06876E+12,4.67201E+12,5.24842E+12,5.96862E+12,6.00837E+12,6.77864E+12,8.15557E+12,1.00938E+13,1.18167E+13,1.37597E+13,1.60809E+13,1.67263E+13,1.82451E+13,2.00339E+13,2.17736E+13,2.3423E+13,2.55805E+13,NaN
Madagascar,MDG,internet_users,NaN,NaN,NaN,NaN,NaN,0.003695196,0.014333647,0.062561023,0.168608781,0.196394691,0.222511586,0.339720155,0.423252419,0.525353655,0.567721802,0.607552239,0.65,1.65,1.63,1.7,1.9,2.3,3,3.7,NaN
Madagascar,MDG,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.800000191,5.300000191,NaN,5,NaN,2.599999905,NaN,NaN,NaN,NaN,3.799999952,NaN,1.299999952,NaN,NaN,NaN
Malawi,MWI,GDP,6177200100,6484199900,9116600300,10324700200,21358327800,34919211000,43794767900,54395379700,78297014300,1.03815E+11,1.23927E+11,2.04382E+11,2.3624E+11,2.8587E+11,3.26246E+11,4.23926E+11,5.10539E+11,6.00983E+11,7.1016E+11,8.1242E+11,8.80853E+11,1.05633E+12,1.41518E+12,1.80922E+12,NaN
Malawi,MWI,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,0.004668518,0.018057365,0.087278755,0.126780945,0.164020725,0.215094727,0.278815116,0.347505335,0.384489334,0.42513749,0.965864737,0.7,1.07,2.26,3.33,4.3506,5.05,5.83,NaN
Malawi,MWI,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.800000191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.400000095,NaN,NaN
Malaysia,MYS,GDP,1.35123E+11,1.50681E+11,1.72193E+11,1.9546E+11,2.22472E+11,2.53731E+11,2.81795E+11,2.83244E+11,3.00766E+11,3.56401E+11,3.52579E+11,3.83212E+11,4.18769E+11,4.74049E+11,5.43578E+11,5.96783E+11,6.6534E+11,7.69948E+11,7.12857E+11,8.21435E+11,9.11733E+11,9.71251E+11,1.01882E+12,1.10658E+12,NaN
Malaysia,MYS,internet_users,NaN,0.001047822,0.025538478,0.099607417,0.145673837,0.852044466,2.307393234,6.751770483,12.3055022,21.38473116,26.6959725,32.33820434,34.97115234,42.25226563,48.62917025,51.63798899,55.7,55.8,55.9,56.3,61,65.8,66.97,67.5,NaN
Malaysia,MYS,unemployment,NaN,3.700000048,4.099999905,NaN,3.099999905,2.5,2.400000095,3.200000048,3.400000095,3,3.5,3.5,3.599999905,3.5,3.5,3.299999952,3.200000048,3.299999952,3.700000048,3.400000095,3.099999905,3,3.099999905,2.900000095,NaN
Maldives,MDV,GDP,2505800000,3010900000,3532700000,4124700000,4696100000,5301000000,5981791800,6356934600,6935351900,7348448200,10823540300,11659061143,13355562759,15388672312,14333523225,18876136015,22348786434,27107502090,27729026423,29739542511,35768716316,38693362207,42953000000,47124000000,NaN
Maldives,MDV,internet_users,0,0,0,0,0,0.22693009,0.309444238,0.569627464,1.119908615,2.203872939,3.617290649,5.347765169,5.97659285,6.588254875,6.869605067,11.03635278,16.3,23.2,24.8,26.53,34,38.9301,44.1,49.28,NaN
Maldives,MDV,unemployment,NaN,NaN,NaN,NaN,0.800000012,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,14.39999962,NaN,NaN,NaN,11.69999981,NaN,NaN,NaN,NaN,NaN
Mali,MLI,GDP,7.68496E+11,7.49256E+11,7.98032E+11,1.15585E+12,1.35091E+12,1.42233E+12,1.57422E+12,1.72287E+12,1.8093E+12,1.89061E+12,2.21204E+12,2.22273E+12,2.45355E+12,2.63206E+12,2.89386E+12,3.20147E+12,3.42454E+12,3.91277E+12,4.2329E+12,4.58826E+12,5.02422E+12,5.27926E+12,5.40619E+12,5.95139E+12,NaN
Mali,MLI,internet_users,NaN,NaN,NaN,NaN,NaN,0.002055228,0.010085919,0.019793888,0.060909873,0.142545755,0.185897413,0.227045578,0.310364443,0.43281964,0.507063136,0.729627281,0.81,1.57,1.8,2,2.2,2.8,3.5,7,NaN
Mali,MLI,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,3.299999952,NaN,NaN,NaN,NaN,NaN,NaN,8.800000191,NaN,NaN,11.69999981,NaN,NaN,7.300000191,6.900000095,NaN,7.300000191,8.199999809,NaN
Malta,MLT,GDP,2070781219,2244977068,2412523319,2639641342,2960400000,3083000000,3266700000,3447200000,3631200000,4039000000,4106900000,4339400000,4498700000,4530900000,4817200000,5074200000,5455100000,5839800000,5830300000,6163700000,6691900000,6913200000,7262600000,NaN,NaN
Malta,MLT,internet_users,NaN,NaN,NaN,NaN,0.224995699,1.051527475,3.920605132,6.500783995,7.759798038,13.11370871,17.87784832,28.92,31.64,34.62,41.24,40.41,46.9,50.08,58.86,63,68.01982379,68.19987429,68.9138,73.17,NaN
Malta,MLT,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.300000191,7.099999905,6.900000095,7.5,7.300000191,6.900000095,6.800000191,6.5,6,6.900000095,6.800000191,6.400000095,6.300000191,6.400000095,5.900000095,NaN
Marshall Islands,MHL,GDP,82507000,91063000,99461000,108071000,120230000,110858000,106289109.3,108702068,107978893.1,110937729.4,115152142.7,124735071.9,126887585.5,131106365.5,137744500,143656582.8,150071644.8,152793449.1,152130186,163803078.3,172861423.4,184439555.5,190180248.3,186716625.8,NaN
Marshall Islands,MHL,internet_users,0,0,0,0,0,0.037059432,NaN,NaN,0.966071567,1.534271796,1.706614078,2.335444575,2.569750367,3.599776814,3.878702398,3.795590214,3.95,4.6,5.6,7,10,12.5,14,16.8,NaN
Marshall Islands,MHL,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.89999962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.699999809,NaN,NaN,NaN,NaN
Mauritania,MRT,GDP,1.18304E+11,1.27442E+11,1.51001E+11,1.62616E+11,1.8366E+11,1.97956E+11,2.1289E+11,2.59176E+11,2.94506E+11,3.09084E+11,3.31178E+11,3.59898E+11,4.11136E+11,4.85863E+11,5.80032E+11,8.16737E+11,8.68013E+11,9.60209E+11,9.60858E+11,1.19677E+12,1.4402E+12,1.43717E+12,1.52077E+12,1.53354E+12,NaN
Mauritania,MRT,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,0.004172527,0.040594795,0.118464464,0.192031462,0.261448552,0.363229415,0.424004896,0.481470438,0.669966475,0.979661253,1.433613196,1.87,2.28,4,4.5,5,6.2,10.7,NaN
Mauritania,MRT,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.60000038,NaN,NaN,NaN,32.5,NaN,NaN,NaN,31.20000076,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mauritius,MUS,GDP,44716910039,50179920744,57591925712,63905564466,70246666489,79365491473,88174655805,1.00042E+11,1.08077E+11,1.2029E+11,1.32146E+11,1.42838E+11,1.56523E+11,1.75597E+11,1.85348E+11,2.13444E+11,2.43998E+11,2.74316E+11,2.82354E+11,2.9917E+11,3.23011E+11,3.43942E+11,3.66325E+11,3.86761E+11,NaN
Mauritius,MUS,internet_users,NaN,NaN,NaN,NaN,NaN,0.183769158,0.475629193,2.565279962,4.652213227,7.281535115,8.780904019,10.25262467,12.1871062,13.68908859,15.17222875,16.7,20.22,21.81,22.51,28.33,34.95,35.42,39,41.44,NaN
Mauritius,MUS,unemployment,NaN,3.299999952,3.900000095,4.5,NaN,5.800000191,6.599999905,6.900000095,7.699999809,8.800000191,6.800000191,7.199999809,7.699999809,8.5,9.600000381,9.100000381,8.5,7.199999809,7.300000191,7.699999809,7.900000095,8.699999809,7.599999905,7.699999809,NaN
Mexico,MEX,GDP,9.49148E+11,1.12533E+12,1.57015E+12,1.77975E+12,2.20694E+12,3.02003E+12,3.80527E+12,4.58637E+12,5.53987E+12,6.4643E+12,6.7704E+12,7.1605E+12,7.69562E+12,8.69324E+12,9.44135E+12,1.05208E+13,1.13995E+13,1.22569E+13,1.20725E+13,1.32669E+13,1.45273E+13,1.55993E+13,1.60771E+13,1.72097E+13,NaN
Mexico,MEX,internet_users,0.005880695,0.01730781,0.028305042,0.043339167,0.10256419,0.20040628,0.62731154,1.265783278,1.857436221,5.081384153,7.038023117,11.9,12.9,14.1,17.21,19.52,20.81,21.71,26.34,31.05,37.17629541,39.75,43.46,44.39,NaN
Mexico,MEX,unemployment,3,3.099999905,3.200000048,4.199999809,6.900000095,5.199999809,4.099999905,3.599999905,2.5,2.599999905,2.5,2.900000095,3,3.700000048,3.5,3.200000048,3.400000095,3.5,5.199999809,5.199999809,5.199999809,4.800000191,5,4.900000095,NaN
"Micronesia, Fed. Sts.",FSM,GDP,166200000,178100000,198400000,202500000,222103600,218845700,206900300,219646200,220660500,233226300,240051900,241543400,244991000,239563300,249845600,252991200,255890800,261339600,277510900,294117200,310287500,325835160.3,315725617,318071978.6,NaN
"Micronesia, Fed. Sts.",FSM,internet_users,NaN,NaN,NaN,NaN,NaN,0.278037795,0.570676845,1.858718785,2.797594069,3.734862137,4.660527199,5.570099705,9.2325021,11.01786731,11.8813691,12.75033925,13.62113273,14.49,15.35,20,22.8,25.974423,27.8,29.65,NaN
"Micronesia, Fed. Sts.",FSM,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Middle East & North Africa (all income levels),MEA,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Middle East & North Africa (all income levels),MEA,internet_users,NaN,NaN,NaN,NaN,0.037143854,0.084423366,0.227743979,0.487321735,0.918917804,1.693012704,2.076649891,3.757208895,5.12923074,8.351298094,9.753068168,11.79240225,15.04136038,18.73683788,21.59770331,24.8526292,27.69676649,31.26995992,34.66955823,38.26142333,NaN
Middle East & North Africa (all income levels),MEA,unemployment,12.60171024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.91926362,NaN,13.24814676,12.27785583,10.86130019,9.99674476,9.817074939,9.658169842,10.8745611,10.13501765,NaN,10.49206699,NaN,NaN
Middle East & North Africa (developing only),MNA,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Middle East & North Africa (developing only),MNA,internet_users,NaN,NaN,NaN,0.002825689,0.013144059,0.025890086,0.074451528,0.158224277,0.416626605,0.842207741,1.141369247,2.816710081,4.050096396,7.416945667,8.539218727,9.912249749,11.84823861,14.96713748,17.67142463,20.61891636,22.76705108,25.79288297,28.97034166,32.66177507,NaN
Middle East & North Africa (developing only),MNA,unemployment,12.70323793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.99180731,NaN,13.61067455,12.8676439,11.87388505,10.75485486,10.90201386,10.7666446,11.27513714,11.44452801,NaN,11.5295903,NaN,NaN
Middle income,MIC,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Middle income,MIC,internet_users,NaN,NaN,0.005108575,0.011532708,0.034332128,0.075770472,0.155258927,0.363360308,0.735309435,1.498843618,2.133613644,3.67948141,4.75164682,6.035744993,7.14987294,8.852018097,11.55574147,14.68625306,17.75877714,21.50787804,24.81037119,28.0004016,30.77790259,34.05230278,NaN
Middle income,MIC,unemployment,NaN,NaN,NaN,4.115665382,4.156806321,3.996170681,4.450913805,4.763042703,NaN,4.95504045,NaN,NaN,NaN,NaN,5.876005649,NaN,NaN,NaN,6.527229618,5.101517623,NaN,5.045416042,5.333828965,5.110312277,NaN
Moldova,MDA,GDP,25900000,191900000,1821000000,4736800100,6479699900,7797600100,8916929900,8804100000,12321576000,16019444000,19051316000,22555858000,27618918000,32031777000,37651869000,44754367000,53429571000,62921545000,60429803000,71885474000,82348703000,88227753000,1.0051E+11,1.11757E+11,NaN
Moldova,MDA,internet_users,NaN,NaN,NaN,0.000825391,0.003457217,0.004643901,0.028128808,0.260818206,0.600695269,1.282846417,1.487812952,3.787242799,7.407544584,10.62939084,14.63027046,19.62064771,20.45,23.39,27.5,32.3,38,43.37,45,46.6,NaN
Moldova,MDA,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.10000038,8.5,7.300000191,6.800000191,7.900000095,8.100000381,7.300000191,7.400000095,5.099999905,4,6.400000095,7.400000095,6.699999809,5.599999905,5.099999905,3.900000095,NaN
Monaco,MCO,GDP,2133563108,2208914363,2222652657,2302470354,2381969018,2447071386,2527188174,2639287871,2727659600,2874015305,2985317424,3087746478,3179966524,3310330775,3441692000,3717457000,4365100000,4723591133,4000346000,4040000000,4370000000,NaN,NaN,NaN,NaN
Monaco,MCO,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.18486345,46.64614236,48.04711717,49.49116892,52.49019668,55.46482606,61.47603971,64.3776824,67.25,70.1,75,80.3,87,90.7,92.4,NaN
Monaco,MCO,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.599999905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mongolia,MNG,GDP,22600674100,56130265400,2.27677E+11,3.82103E+11,6.51456E+11,7.37997E+11,9.32926E+11,9.45461E+11,1.08053E+12,1.22406E+12,1.39188E+12,1.55061E+12,1.82907E+12,2.36116E+12,3.04141E+12,4.02756E+12,4.95665E+12,6.55557E+12,6.59064E+12,9.75659E+12,1.31738E+13,1.66884E+13,1.9118E+13,2.18443E+13,NaN
Mongolia,MNG,internet_users,NaN,NaN,NaN,NaN,0.008811225,0.018160749,0.112742554,0.145810542,0.50847156,1.255652004,1.653238239,2.039572603,NaN,NaN,NaN,NaN,9,9.8,10,10.2,12.49999111,16.4,20,27,NaN
Mongolia,MNG,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.900000095,NaN,NaN,NaN,6.199999809,6.800000191,NaN,NaN,NaN,7.199999809,5.599999905,5.900000095,6.5,4.800000191,8.199999809,7.900000095,NaN,NaN
Montenegro,MNE,GDP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1065699000,1295100000,1360100000,1510100000,1669800000,1814994000,2148998000,2680467000,3085621000,2980967000,3125090000,3264781000,3181477000,3362481000,3457922000,NaN
Montenegro,MNE,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.3500686,27.1,28.9,30.8,32.9,35.1,37.5,35.61154125,56.83878255,60.31,61,NaN
Montenegro,MNE,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.29999924,NaN,19.39999962,16.79999924,19.10000038,19.70000076,19.70000076,19.60000038,19.5,18,NaN
Morocco,MAR,GDP,2.70029E+11,2.73576E+11,2.80245E+11,3.13688E+11,3.17551E+11,3.60698E+11,3.5501E+11,3.84385E+11,3.89569E+11,3.93381E+11,4.26402E+11,4.45426E+11,4.77021E+11,5.05015E+11,5.27679E+11,5.77344E+11,6.4753E+11,7.16959E+11,7.48483E+11,7.84624E+11,8.20077E+11,8.47881E+11,9.01366E+11,9.24769E+11,NaN
Morocco,MAR,internet_users,NaN,NaN,NaN,NaN,0.003710492,0.005675444,0.021635203,0.142300767,0.175595345,0.693791245,1.371438101,2.373253192,3.353366681,11.60793477,15.08444452,19.77119157,21.5,33.1,41.3,52,46.1074826,55.41605319,56,56.8,NaN
Morocco,MAR,unemployment,17.29999924,16,15.89999962,NaN,22.89999962,18.10000038,16.89999962,19.10000038,13.89999962,13.60000038,12.5,11.60000038,11.89999962,10.80000019,11,9.699999809,9.800000191,9.600000381,9.100000381,9.100000381,8.899999619,9,9.199999809,9.899999619,NaN
Mozambique,MOZ,GDP,4681866500,5880302600,9462185400,15153791900,23208570500,39797217500,48797949400,57867805700,67740378000,76386777800,98692586000,1.19136E+11,1.33118E+11,1.54271E+11,1.7812E+11,2.11133E+11,2.42039E+11,2.79331E+11,3.00271E+11,3.44839E+11,3.81692E+11,4.33121E+11,4.82233E+11,5.35533E+11,NaN
Mozambique,MOZ,internet_users,NaN,NaN,NaN,NaN,NaN,0.003042979,0.011842611,0.020197055,0.056250629,0.10959253,0.160031947,0.259612611,0.419538844,0.679447835,0.854357118,0.842954488,0.91,1.56,2.68,4.17,4.3,4.8491,5.4,5.94,NaN
Mozambique,MOZ,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,2.200000048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.60000038,NaN,NaN,NaN
Myanmar,MMR,GDP,1.86802E+11,2.49395E+11,3.60321E+11,4.72774E+11,6.04729E+11,7.9198E+11,1.11951E+12,1.60978E+12,2.19032E+12,2.55273E+12,3.54847E+12,5.62526E+12,7.71662E+12,9.07893E+12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7851E+13,5.4756E+13,6.3323E+13,NaN
Myanmar,MMR,internet_users,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000151709,NaN,0.000289277,0.000426494,0.024064149,0.024337392,0.065238856,0.182048331,0.217128445,0.22,0.22,0.25,0.98,1.0691,1.6,2.1,NaN
Myanmar,MMR,unemployment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Namibia,NAM,GDP,8319084700,9834628200,10517013700,12913002600,14299762700,16962203600,18905005300,21154192700,23331902200,27125329200,30534970300,35429940500,37303897000,42678325700,46177000000,54028000000,61582894500,70110507100,75214180700,82599188500,90107563200,1.06865E+11,1.2315E+11,1.41033E+11,NaN
Namibia,NAM,internet_users,NaN,NaN,NaN,NaN,0.006172051,0.009032145,0.058750679,0.286745093,0.336217708,1.644739547,2.416979442,2.633699769,3.359839886,3.804715615,4.010046644,4.398870647,4.835610778,5.329003772,6.5,11.6,12,12.9414,13.9,14.84,NaN
Namibia,NAM,unemployment,19,NaN,NaN,19.39999962,NaN,NaN,19.5,NaN,NaN,20.29999924,NaN,NaN,NaN,21.89999962,NaN,NaN,NaN,37.59999847,NaN,22.10000038,26.79999924,16.70000076,29.70000076,NaN,NaN
