Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Belarus,BLR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,0.000485951,0.002921254,0.029298294,0.049020891,0.073868897,0.494881245,1.860398126,4.300616022,8.950971315,..,..,..,16.2,19.7,23,27.43,31.8,39.64889566,46.91,54.17,59.02,..
Belarus,BLR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.099999905,1.200000048,0.699999988,0.600000024,0.5,0.5,..
Belarus,BLR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.6,99.6,99.6,99.6,99.6,99.6,99.7,99.7,99.7,99.7
Belgium,BEL,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,39.91775,..,45.82764,48.89793,54.39907,56.23701,..,..,56.66341019,57.52317047,58.24526978,59.24443817,60.17911911,61.74322128,61.98516083,62.46942902,61.61449051,62.19873047,65.16407013,67.52088165,69.26048279,70.8275528,72.11048889,..,..
Belgium,BEL,GDP (current LCU),NY.GDP.MKTP.CN,1.79152E+11,1.88123E+11,1.93753E+11,2.04194E+11,2.11616E+11,2.15942E+11,2.25969E+11,2.3449E+11,2.44226E+11,2.58222E+11,2.65788E+11,2.75065E+11,2.82637E+11,2.98711E+11,3.11481E+11,3.26662E+11,3.44713E+11,3.54066E+11,3.48781E+11,3.65101E+11,3.79106E+11,3.87419E+11,3.92699E+11,4.00643E+11,..
Belgium,BEL,Internet users (per 100 people),IT.NET.USER.P2,0.020072645,0.100041027,0.199446059,0.69599469,0.99166299,2.968411647,4.93808091,7.886622701,13.77221446,29.43169169,31.28839551,46.33,49.97,53.86,55.82,59.72,64.44,66,70,75,81.609996,80.71999055,82.1702,85,..
Belgium,BEL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7,6.699999809,8.100000381,9.600000381,9.300000191,9.5,9,9.300000191,8.600000381,6.599999905,6.199999809,7.5,8.300000191,8.5,8.399999619,8.199999809,7.5,7,7.900000095,8.300000191,7.099999905,7.5,8.399999619,8.5,..
Belgium,BEL,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Belize,BLZ,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,15.0448103,16.80434036,16.01254082,15.48361969,16.03972054,17.01107025,18.21640968,19.28214073,22.8657608,22.5795002,22.86338043,25.78796959,25.91641045,..,..
Belize,BLZ,GDP (current LCU),NY.GDP.MKTP.CN,889441500,1036478184,1119716477,1161727409,1240280772,1282767649,1308628708,1377984915,1465464706,1664144929,1743721222,1865103741,1980700000,2115700000,2228405400,2434884300,2581085100,2737250300,2673914500,2794226900,2974011200,3147734600,3248588500,3398308264,..
Belize,BLZ,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.04539718,0.882807327,1.288582302,2.091516391,4.076740564,5.963835303,..,5.684251214,..,9.8,17,24,24.6,26.3,27.2,28.2,30.7,31,33.6,38.7,..
Belize,BLZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.900000095,..,9.800000191,11.10000038,12.5,13.80000019,12.69999981,14.30000019,12.80000019,..,9.100000381,10,..,..,11,9.399999619,8.5,8.199999809,..,23.29999924,..,14.39999962,11.69999981,..,..
Belize,BLZ,Improved water source (% of population with access),SH.H2O.SAFE.ZS,74.1,75.3,76.5,77.8,79,80.2,81.4,82.7,83.9,85.1,86.3,87.5,88.7,89.9,91.1,92.3,93.5,94.7,96,97.2,98.5,99.3,99.5,99.5,99.5
Benin,BEN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.42084,2.27115,2.04861,2.09159,2.08965,2.06138,2.51079,..,3.229629993,3.681040049,4.464389801,5.264689922,5.819910049,5.872039795,5.784349918,6.641930103,7.903759956,7.787119865,9.870160103,13.26000977,12.36511993,..,..,..,..
Benin,BEN,GDP (current LCU),NY.GDP.MKTP.CN,5.60388E+11,5.94416E+11,6.4407E+11,8.87259E+11,1.08297E+12,1.20783E+12,1.32394E+12,1.44839E+12,1.6561E+12,1.8292E+12,1.9647E+12,2.129E+12,2.2698E+12,2.3886E+12,2.5338E+12,2.6889E+12,2.861E+12,3.1941E+12,3.3512E+12,3.4522E+12,3.6872E+12,4.144E+12,4.5011E+12,4.7342E+12,..
Benin,BEN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.0016931,0.024648796,0.047877304,0.154906741,0.225247851,0.36341789,0.702945595,0.951327115,1.182540965,1.271031439,1.537854346,1.79,1.85,2.24,3.13,4.148323066,4.5,4.9,5.3,..
Benin,BEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,1.5,..,..,..,..,..,..,..,..,..,0.699999988,..,..,..,..,..,..,..,1,..,..,..,..,..
Benin,BEN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,58.1,59.1,59.9,60.8,61.7,62.6,63.4,64.3,65.1,66,66.9,67.7,68.6,69.4,70.3,71.1,72,72.8,73.7,74.5,75.3,76.2,77,77.8,77.9
Bermuda,BMU,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.01988029,26.17432976,25.92593002,32.11095047,29.8167305,31.16543961,30.80260086,29.56159973,29.04585075,..
Bermuda,BMU,GDP (current LCU),NY.GDP.MKTP.CN,1634899968,1679900032,1820359936,1867160064,2030749952,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,5414299000,5895048000,6109928000,5806378000,5744414000,5550771000,5537537000,5573710000,..,..
Bermuda,BMU,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,6.838163465,16.20246602,24.18925674,32.10375935,39.94758876,42.94986002,47.5096999,52.03159737,56.52201218,60.99086701,65.44706579,69.89965516,74.35059403,82.3,83.25,84.21,88.336,91.29930452,95.3,96.8,..
Bermuda,BMU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6,..,..,..,..,..,..,..,..,2.700000048,..,..,..,..,..,..,..,..,4.5,..,..,8.399999619,6.699999809,..,..
Bermuda,BMU,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,2.743659973,..,..,..,..,..,4.741129875,4.988180161,5.399970055,6.46171999,6.27684021,7.006969929,8.740559578,9.428310394,10.91046047,..,..
Bhutan,BTN,GDP (current LCU),NY.GDP.MKTP.CN,5686042400,6500589800,7172454500,8495045100,9828023800,11210791100,13288171000,15553166900,18043682000,19735771000,22479461300,26106007000,28973976100,31845549100,36112129300,40673522200,49456602000,54744000000,61221000000,72497000000,84950000000,97453000000,1.05378E+11,1.19546E+11,..
Bhutan,BTN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,0.137571514,0.400944447,0.864628564,1.675802584,2.436912399,3.156984196,3.847106745,4.518317258,5.92,6.55,7.17,13.6,21,24,29.9,34.37,..
Bhutan,BTN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,1.399999976,1.399999976,..,1.899999976,..,1.799999952,2.5,3.099999905,3.099999905,3.700000048,..,4,3.299999952,3.099999905,2.099999905,2.900000095,2.599999905,..
Bhutan,BTN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,72.2,72.4,73.9,75.4,76.9,78.3,79.8,81.2,82.6,83.9,85.3,86.6,87.9,89.1,90.4,91.5,92.7,93.8,94.9,96,97,98,99.1,100,100
Bolivia,BOL,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,25.26051,..,29.69959,32.29246902,34.89120865,36.97282028,37.24975967,39.59123993,39.62820053,..,..,37.68870163,..,..,..,..,..,..,..,..
Bolivia,BOL,GDP (current LCU),NY.GDP.MKTP.CN,19132128000,22014006000,24458969000,27636342000,32235073000,37536647000,41643866000,46822326000,48156175000,51928492000,53790327000,56682329000,61904449000,69626113000,77023817000,91747795000,1.03009E+11,1.20694E+11,1.21727E+11,1.37876E+11,1.66232E+11,1.87154E+11,2.11856E+11,2.28004E+11,..
Bolivia,BOL,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,0.066807568,0.196081174,0.447839036,0.626484062,0.981815187,1.442763585,2.120462534,3.117192947,3.508596401,4.439924601,5.227583957,6.200671255,10.49924432,12.5,16.8,22.4,30,35.34,36.94,39.02,..
Bolivia,BOL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.599999905,5.5,6,3.099999905,3.599999905,5.199999809,3.700000048,..,4.300000191,4.800000191,5.400000095,5.400000095,..,4.300000191,5.400000095,5.300000191,5.199999809,2.900000095,3.400000095,..,2.700000048,..,..,..,..
Bolivia,BOL,Improved water source (% of population with access),SH.H2O.SAFE.ZS,69.5,70.8,71.8,72.9,73.9,74.9,75.8,76.7,77.7,78.6,79.5,80.3,81.2,82.1,82.9,83.7,84.6,85.4,86.2,86.9,87.7,88.5,89.2,90,90
Bosnia and Herzegovina,BIH,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,21.37211037,23.10346031,23.21735954,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,2034400000,2674985700,4192441000,6367297000,7244156000,8602999800,11689205000,12564994000,13821248000,14505245000,15785974000,17148374000,19566978000,22065278000,24984116000,24307243000,24878693000,25772212000,25734322000,26282232000,26957624000,..
Bosnia and Herzegovina,BIH,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.015125563,0.059425563,0.14367106,0.1943742,1.08296075,1.200526951,2.648267914,3.965036834,15.46897162,21.326701,25.12238569,27.92,34.66,37.74,42.75,47.77,52.78,57.79,60.8,..
Bosnia and Herzegovina,BIH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,17.60000038,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.79999924,29.70000076,23.89999962,24.10000038,27.20000076,27.60000038,28.10000038,27.5,..,..
Bosnia and Herzegovina,BIH,Improved water source (% of population with access),SH.H2O.SAFE.ZS,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.3,97.5,97.7,97.8,98,98.2,98.3,98.5,98.7,98.8,99,99.2,99.4,99.5,99.7,99.9,99.9
Botswana,BWA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,4.17094,..,4.92401,5.35673,5.06319,5.43018,..,..,5.205170155,5.59221983,6.030900002,6.517049789,9.611989975,9.241669655,10.05615997,10.18733978,14.13572979,21.62636948,19.05734062,16.9935894,17.90703011,..,24.83422089,..,..
Botswana,BWA,GDP (current LCU),NY.GDP.MKTP.CN,7970750000,8747900000,10080305000,11434600000,13114200000,16114900000,18327800000,20244000000,25361400000,29530900000,32065900000,34416000000,37181580600,42036500200,50752072000,59106901000,67152660800,74720901400,73462332800,86867467200,1.07243E+11,1.12705E+11,1.2581E+11,1.41942E+11,..
Botswana,BWA,Internet users (per 100 people),IT.NET.USER.P2,0,..,..,..,0.064521041,0.15745423,0.30774685,0.602400929,1.122391474,2.902666622,3.430886787,3.385922351,3.345190174,3.304889253,3.262554036,4.289932975,5.28,6.25,6.15,6,8,11.5,15,18.5,..
Botswana,BWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.80000019,..,..,21.20000076,..,21.5,..,20.79999924,..,15.80000019,18.60000038,..,23.79999924,..,..,17.60000038,..,..,..,17.89999962,..,..,..,..,..
Botswana,BWA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,92.8,93.1,93.3,93.5,93.7,93.9,94.1,94.3,94.5,94.7,94.9,95,95.1,95.2,95.3,95.4,95.5,95.7,95.8,95.9,96,96.1,96.2,96.2,96.2
Brazil,BRA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,GDP (current LCU),NY.GDP.MKTP.CN,60286000,640958800,14097114200,3.56801E+11,7.20985E+11,8.57857E+11,9.55464E+11,1.00599E+12,1.09228E+12,1.20238E+12,1.31632E+12,1.49118E+12,1.72007E+12,1.95871E+12,2.17174E+12,2.4098E+12,2.71803E+12,3.10753E+12,3.32817E+12,3.88684E+12,4.37477E+12,4.7131E+12,5.15757E+12,5.52126E+12,..
Brazil,BRA,Internet users (per 100 people),IT.NET.USER.P2,0.003288171,0.012946262,0.025498253,0.037672709,0.105138168,0.450789179,0.786079155,1.477874959,2.038732184,2.870685159,4.528494869,9.149425086,13.2075861,19.07367227,21.02274725,28.17838018,30.88,33.83,39.22,40.65,45.69,48.56,51.04,57.6,..
Brazil,BRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,6.400000095,6,..,6,6.800000191,7.699999809,8.899999619,9.600000381,..,9.399999619,9.100000381,9.699999809,8.899999619,9.300000191,8.399999619,8.100000381,7.099999905,8.300000191,..,6.699999809,6.099999905,6.5,4.800000191,..
Brazil,BRA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,89,89.6,90.1,90.6,91.1,91.6,92.1,92.5,93,93.5,93.8,94.2,94.5,94.9,95.2,95.6,95.9,96.2,96.5,96.9,97.2,97.5,97.8,98.1,98.1
Brunei Darussalam,BRN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,5.40015,5.57238,5.82315,..,..,..,9.7817,12.01867962,12.6891098,14.24664021,14.53481007,15.48997974,17.18689919,17.69409943,17.76584053,17.94593048,18.31874084,19.19413948,17.60384941,19.72258949,24.3386898,25.36182022,..,..
Brunei Darussalam,BRN,GDP (current LCU),NY.GDP.MKTP.CN,6395000000,6815000000,6634000000,6243000000,6710000000,7213000000,7717000000,6780000000,7797000000,10345988300,10035474000,10463065100,11424185700,13305817600,15864066900,18225800000,18458500000,20397900000,15611300000,16867335000,20996279600,21185100000,20157700000,21671600000,..
Brunei Darussalam,BRN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,1.017080166,3.303349927,4.831057905,6.284742844,7.671041206,8.996284534,12.91776908,15.32987986,19.59500322,29.71560414,36.46639195,42.18634916,44.68,46,49,53,56,60.27306504,64.5,68.77,..
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.699999809,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.700000048,..,..,..,..
Brunei Darussalam,BRN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,31.03787,30.44895,31.91852,33.68542,36.51943,41.08354,43.17429,43.07343,45.20185089,44.49129868,43.01794052,40.86433029,41.51950836,41.9378891,44.27244186,45.81988907,49.53498077,51.35084152,54.09989929,57.99295044,59.62522888,62.6964798,66.49471283,..,..
Bulgaria,BGR,GDP (current LCU),NY.GDP.MKTP.CN,135700000,200800000,298900000,525600000,877862000,1798463000,18829931000,25756368000,24799877000,27917359000,30881595000,33980440000,36516263000,41101640000,46942279000,53490926000,63970233000,73094768000,72843785000,73780127000,80099943000,81543693000,81971003000,83612282000,..
Bulgaria,BGR,Internet users (per 100 people),IT.NET.USER.P2,..,..,0.002339042,0.019526669,0.119665549,0.725251167,1.219813132,1.844965121,2.908154025,5.370923469,7.612297749,9.08,12.04,18.13,19.97,27.09,33.64,39.67,45,46.23,47.97999305,51.89998767,53.0615,55.49,..
Bulgaria,BGR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,21.39999962,20.20000076,15.89999962,13.69999981,13.69999981,12.19999981,14.10000038,16.20000076,19.89999962,18.10000038,13.69999981,12,10.10000038,9,6.900000095,5.599999905,6.800000191,10.19999981,11.30000019,12.30000019,12.89999962,11.39999962,..
Bulgaria,BGR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.9,99.9,99.9,99.9,99.8,99.8,99.8,99.8,99.8,99.7,99.7,99.7,99.7,99.6,99.6,99.6,99.6,99.6,99.5,99.5,99.5,99.5,99.5,99.4,99.4
Burkina Faso,BFA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,0.70098,0.93005,1.08194,1.05425,1.09778,1.05427,0.96926,..,0.999189973,..,1.156659961,1.411630034,1.600849986,..,2.307070017,2.440969944,2.612299919,3.181299925,3.534009933,3.579590082,4.146639824,4.560770035,4.780539989,..,..
Burkina Faso,BFA,GDP (current LCU),NY.GDP.MKTP.CN,8.84418E+11,8.88489E+11,9.05989E+11,1.05227E+12,1.18773E+12,1.32316E+12,1.42863E+12,1.65476E+12,1.85613E+12,1.87442E+12,2.06192E+12,2.23426E+12,2.44435E+12,2.55613E+12,2.88141E+12,3.05612E+12,3.24525E+12,3.74797E+12,3.95181E+12,4.44757E+12,5.06032E+12,5.70058E+12,5.98488E+12,6.20087E+12,..
Burkina Faso,BFA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,0.000960519,0.018686353,0.045423484,0.061780293,0.077080169,0.157732465,0.200992598,0.373440303,0.400295285,0.469914489,0.632707564,0.75,0.92,1.13,2.4,3,3.725034916,9.1,9.4,..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,2.599999905,..,..,..,2.400000095,..,..,..,..,2.799999952,..,2.700000048,2.299999952,3.299999952,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,43.7,45.4,47.2,49,50.7,52.5,54.3,56.2,58,59.9,61.8,63.6,65.4,67.3,69.1,71,72.8,74.6,76.4,78.2,80,81.7,81.9,82.1,82.3
Burundi,BDI,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,0.78742,0.84694,0.94836,..,..,..,..,0.90758,0.99612999,1.158879995,1.128190041,1.763929963,..,2.285670042,2.308670044,2.312210083,2.363240004,2.555269957,2.723629951,3.165990114,3.003119946,3.724329948,4.492109776,..,..
Burundi,BDI,GDP (current LCU),NY.GDP.MKTP.CN,2.11898E+11,2.256E+11,2.279E+11,2.33721E+11,2.49865E+11,2.631E+11,3.428E+11,4.002E+11,4.554E+11,6.27333E+11,7.28046E+11,7.68235E+11,8.49483E+11,1.00762E+12,1.2084E+12,1.3097E+12,1.4671E+12,1.9109E+12,2.14024E+12,2.49456E+12,2.97065E+12,3.56643E+12,4.2213E+12,4.7849E+12,..
Burundi,BDI,Internet users (per 100 people),IT.NET.USER.P2,0,0,0,0,0,0.000803592,0.007979439,0.015842776,0.039204469,0.077248447,0.106001245,0.118228412,0.201273197,0.349060462,0.542142866,0.65759259,0.7,0.81,0.9,1,1.11,1.219999945,1.3,1.38,..
Burundi,BDI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.600000024,..,..,..,..,..,..,..
Burundi,BDI,Improved water source (% of population with access),SH.H2O.SAFE.ZS,69.1,69.4,69.7,70,70.3,70.6,70.9,71.2,71.5,71.8,72.1,72.4,72.7,73,73.3,73.5,73.8,74.1,74.4,74.7,75,75.3,75.5,75.8,75.9
Cabo Verde,CPV,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,1.730990052,1.881960034,1.607630014,3.87480998,4.541820049,5.983679771,7.439819813,8.424799919,9.596650124,11.95718956,15.10608959,17.97689056,20.62059975,20.60955048,22.8453598,..,..
Cabo Verde,CPV,GDP (current LCU),NY.GDP.MKTP.CN,22838210600,24293375900,39442799400,33295296200,37438861600,41459204300,45684006400,51229696800,61316313600,64538549100,69380256100,72758110600,79526708100,82086506800,86185500000,97384400000,1.21974E+11,1.34698E+11,1.35879E+11,1.38569E+11,1.47924E+11,1.50351E+11,1.5264E+11,1.55522E+11,..
Cabo Verde,CPV,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,0.24096792,0.472735008,1.159982461,1.822443852,2.685332713,3.518757175,4.324885391,5.31883207,6.074087107,6.808911008,8.28321982,14,21,30,32,34.74,37.5,40.26,..
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.69999981,..,..,..,..,..
Cabo Verde,CPV,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,79.8,79.8,79.9,79.9,79.9,80.5,81.1,81.8,82.4,83,83.7,84.3,85,85.6,86.3,86.9,87.6,88.3,88.9,89.6,90.3,91,91.7,91.7
Cambodia,KHM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,0.74595,0.96096,1.19331,1.3825,1.39115,1.69104,1.28296,..,..,2.493289948,2.36668992,2.45062995,2.859970093,2.760590076,3.326159954,5.591440201,7.250939846,9.080140114,11.72332954,14.06760025,15.83411026,..,..,..,..
Cambodia,KHM,GDP (current LCU),NY.GDP.MKTP.CN,..,..,6.81319E+12,7.10504E+12,8.43371E+12,9.20192E+12,1.01453E+13,1.17203E+13,1.33761E+13,1.40826E+13,1.56168E+13,1.67805E+13,1.85352E+13,2.14383E+13,2.57543E+13,2.98495E+13,3.50422E+13,4.19684E+13,4.30567E+13,4.7048E+13,5.20687E+13,5.66168E+13,6.22195E+13,6.77404E+13,..
Cambodia,KHM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,0.005844911,0.016324986,0.031969578,0.04702264,0.076956056,0.226983238,0.260570198,0.300436644,0.317321781,0.46835672,0.49,0.51,0.53,1.26,3.1,4.94,6.8,9,..
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,3,..,2.5,1.700000048,..,..,..,..,..,..,1.700000048,0.100000001,0.400000006,0.200000003,0.200000003,0.300000012,..,..
Cambodia,KHM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,23.5,23.5,25.8,28,30.3,32.6,34.8,37.1,39.4,41.6,43.9,46.1,48.4,50.6,52.9,55.1,57.4,59.7,61.9,64.2,66.5,68.8,71.1,73.4,75.5
Cameroon,CMR,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,3.15683,..,..,..,..,..,..,..,4.875730038,4.614600182,4.628930092,5.055439949,5.089960098,5.057360172,5.805759907,6.754129887,7.198050022,7.808350086,8.951889992,11.02241993,11.90674973,..,..,..,..
Cameroon,CMR,GDP (current LCU),NY.GDP.MKTP.CN,3.3402E+12,3.1953E+12,3.59099E+12,4.0048E+12,4.52932E+12,4.88383E+12,5.32476E+12,5.79792E+12,6.17061E+12,6.61239E+12,7.06144E+12,7.58308E+12,7.91696E+12,8.33388E+12,8.74957E+12,9.38748E+12,9.79227E+12,1.04438E+13,1.10403E+13,1.16997E+13,1.25457E+13,1.35147E+13,1.46075E+13,1.58464E+13,..
Cameroon,CMR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,0.006768744,0.013216341,0.129067581,0.252120078,0.277051322,0.360871584,0.587622611,0.976075415,1.402654226,2.028744791,2.93,3.4,3.84,4.3,5,5.69898724,6.4,11,..
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,8.100000381,..,..,..,..,7.5,..,..,..,4.400000095,..,2.900000095,..,..,4.099999905,..,..,..,..,..
Cameroon,CMR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,52.3,53.4,54.4,55.5,56.5,57.6,58.6,59.7,60.7,61.7,62.8,63.8,64.9,65.9,66.9,68,69,70,71,72.1,73.1,74.1,75.1,75.4,75.6
